target_id,abundance,abundance
PRQ23272,7.0,7.0
PRQ24071,22.0,22.0
PRQ26339,6.0,6.0
PRQ22730,26.0,26.0
PRQ26316,29.0,29.0
PRQ27106,1.0,1.0
PRQ26996,28.0,28.0
PRQ22268,19.0,19.0
PRQ23652,26.0,26.0
PRQ23258,6.0,6.0
PRQ27218,1.0,1.0
PRQ27341,67.0,67.0
PRQ24999,1.0,1.0
PRQ26056,3.0,3.0
PRQ26484,37.0,37.0
PRQ25761,4.0,4.0
PRQ25323,1.0,1.0
PRQ27803,128.0,128.0
PRQ23802,133.0,133.0
PRQ23082,31.0,31.0
PRQ25091,2.0,2.0
PRQ27205,20.0,20.0
PRQ27221,12.0,12.0
PRQ26750,3.0,3.0
PRQ26216,4.0,4.0
PRQ23596,9.0,9.0
PRQ25293,2.0,2.0
PRQ25935,1.0,1.0
PRQ25425,57.0,57.0
PRQ24495,31.0,31.0
PRQ22481,1.0,1.0
PRQ28052,1.0,1.0
PRQ23270,5.0,5.0
PRQ24590,30.0,30.0
PRQ22177,2.0,2.0
PRQ23709,2.0,2.0
PRQ26246,6.0,6.0
PRQ27904,17.0,17.0
PRQ26652,6.0,6.0
PRQ25290,1.0,1.0
PRQ24814,21.0,21.0
PRQ27006,4.0,4.0
PRQ23279,189.0,189.0
PRQ27576,73.0,73.0
PRQ26052,6.0,6.0
PRQ23024,69.0,69.0
PRQ27599,1.0,1.0
PRQ27956,46.0,46.0
PRQ22257,2.0,2.0
PRQ23911,38.0,38.0
PRQ22154,27.0,27.0
PRQ25363,22.0,22.0
PRQ22521,41.0,41.0
PRQ23918,1547.0,1547.0
PRQ23022,133.0,133.0
PRQ23723,143.0,143.0
PRQ27299,1.0,1.0
PRQ28010,1.0,1.0
PRQ26110,5.0,5.0
PRQ26860,1.0,1.0
PRQ27505,5.0,5.0
PRQ25629,42.0,42.0
PRQ24229,4.37948,4.37948
PRQ22813,22.0,22.0
PRQ26344,10.0,10.0
PRQ21926,9.0,9.0
PRQ26510,29.0,29.0
PRQ24327,1.0,1.0
PRQ27247,14.0,14.0
PRQ26274,1.0,1.0
PRQ22814,12.0,12.0
PRQ24258,12.0,12.0
PRQ25170,21.0,21.0
PRQ22235,10.0,10.0
PRQ21943,14.5378,14.5378
PRQ26252,13.0,13.0
PRQ24168,3.0,3.0
PRQ25311,69.0,69.0
PRQ27975,11.0,11.0
PRQ25397,1.0,1.0
PRQ23421,4.09822,4.09822
PRQ28112,1.0,1.0
PRQ23422,3.0,3.0
PRQ27636,52.0,52.0
PRQ27793,15.0,15.0
PRQ25791,3.0,3.0
PRQ24891,15.0,15.0
PRQ25520,19.0,19.0
PRQ24667,98.0,98.0
PRQ27423,4.0,4.0
PRQ24857,1.0,1.0
PRQ26473,37.0,37.0
PRQ25841,1.0,1.0
PRQ26391,4.0,4.0
PRQ28040,3.0,3.0
PRQ23229,13.0,13.0
PRQ21932,2.0,2.0
PRQ27747,1.0,1.0
PRQ27640,7.0,7.0
PRQ27886,2.0,2.0
PRQ22277,8.0,8.0
PRQ24486,9.0,9.0
PRQ22889,12.0,12.0
PRQ26229,1.0,1.0
PRQ28066,71.0,71.0
PRQ25640,1.0,1.0
PRQ24527,36.0,36.0
PRQ26669,2.0,2.0
PRQ27054,3.0,3.0
PRQ24521,13.0,13.0
PRQ26047,63.0,63.0
PRQ24131,15.0,15.0
PRQ24359,17.0,17.0
PRQ23387,2.0,2.0
PRQ26387,2.0,2.0
PRQ27815,13.0,13.0
PRQ28087,6.0,6.0
PRQ21986,6.0,6.0
PRQ26231,1.0,1.0
PRQ27456,99.0,99.0
PRQ23226,6.0,6.0
PRQ23058,7.0,7.0
PRQ26130,1.0,1.0
PRQ22502,9.0,9.0
PRQ26051,25.0,25.0
PRQ22092,1.0,1.0
PRQ22908,1.26425,1.26425
PRQ26770,31.0,31.0
PRQ22972,1.51377,1.51377
PRQ22938,75.0,75.0
PRQ24266,10.0,10.0
PRQ26388,70.0,70.0
PRQ27888,2.0,2.0
PRQ22611,14.0,14.0
PRQ22219,1.0,1.0
PRQ23103,1.0,1.0
PRQ26403,19.0,19.0
PRQ23964,5.0,5.0
PRQ27309,15.0,15.0
PRQ25697,32.0,32.0
PRQ27200,29.0,29.0
PRQ24409,9.0,9.0
PRQ21933,14.0,14.0
PRQ27250,27.0,27.0
PRQ24237,3.26214,3.26214
PRQ26728,17.0,17.0
PRQ25737,3.0,3.0
PRQ22282,4.0,4.0
PRQ26362,348.0,348.0
PRQ23629,2.0,2.0
PRQ22211,25.0,25.0
PRQ27075,21.0,21.0
PRQ25598,1.0,1.0
PRQ24153,15.0,15.0
PRQ24823,3.0,3.0
PRQ25344,105.0,105.0
PRQ25908,2.0,2.0
PRQ27561,97.0,97.0
PRQ26065,3.0,3.0
PRQ26895,132.0,132.0
PRQ26619,20.0,20.0
PRQ22478,4.0,4.0
PRQ25130,1.0,1.0
PRQ24916,2.0,2.0
PRQ24422,1.0,1.0
PRQ24929,12.0,12.0
PRQ27892,29.0,29.0
PRQ21877,36.0,36.0
PRQ27622,8.0,8.0
PRQ22939,3.0,3.0
PRQ27130,297.0,297.0
PRQ26541,13.0,13.0
PRQ24535,1.0,1.0
PRQ26414,4.0,4.0
PRQ23804,2.0,2.0
PRQ25717,62.0,62.0
PRQ22266,1.0,1.0
PRQ27039,4.0,4.0
PRQ25618,28.0,28.0
PRQ24293,7.7232,7.7232
PRQ23604,1.0,1.0
PRQ27092,4.0,4.0
PRQ23161,7.0,7.0
PRQ24173,154.0,154.0
PRQ27972,1.0,1.0
PRQ24926,1.0,1.0
PRQ25444,8.0,8.0
PRQ22289,2.0,2.0
PRQ23492,1.0,1.0
PRQ26453,2.0,2.0
PRQ27662,18.0,18.0
PRQ22877,2.0,2.0
PRQ23516,1.0,1.0
PRQ23577,1.0,1.0
PRQ27334,1.0,1.0
PRQ27717,9.0,9.0
PRQ22213,31.0,31.0
PRQ22750,16.1702,16.1702
PRQ27295,19.0,19.0
PRQ27354,6.0,6.0
PRQ27426,14.0,14.0
PRQ23697,7.0,7.0
PRQ25704,34.0,34.0
PRQ27822,28.0,28.0
PRQ24028,11.0,11.0
PRQ27479,5.0,5.0
PRQ23317,2.0,2.0
PRQ24306,13.0,13.0
PRQ22902,3.0,3.0
PRQ23450,3.0,3.0
PRQ25564,47.0,47.0
PRQ25489,47.0,47.0
PRQ27664,15.3409,15.3409
PRQ26488,1.0,1.0
PRQ25172,4.0,4.0
PRQ25801,18.0,18.0
PRQ25195,2.0,2.0
PRQ26641,10.0,10.0
PRQ25480,1.0,1.0
PRQ23381,2.76224,2.76224
PRQ25846,2.0,2.0
PRQ27476,1.0,1.0
PRQ25399,23.0,23.0
PRQ27979,3.0,3.0
PRQ26937,1.0,1.0
PRQ22082,65.0,65.0
PRQ25729,10.0,10.0
PRQ22677,12.0,12.0
PRQ21993,1.0,1.0
PRQ21929,5.0,5.0
PRQ23312,2.20605,2.20605
PRQ24283,9.0,9.0
PRQ26759,2.0,2.0
PRQ23491,1.0,1.0
PRQ27436,11.0,11.0
PRQ26128,2.0,2.0
PRQ26827,3.0,3.0
PRQ27881,1.0,1.0
PRQ25514,6.0,6.0
PRQ25519,5.0,5.0
PRQ24610,10.0,10.0
PRQ24037,23.0,23.0
PRQ24946,1.0,1.0
PRQ26869,26.0,26.0
PRQ22230,2.0,2.0
PRQ22516,56.0,56.0
PRQ28146,1.0,1.0
PRQ25430,34.0,34.0
PRQ23542,7.0,7.0
PRQ26531,5.0,5.0
PRQ22617,97.0,97.0
PRQ25012,15.0,15.0
PRQ26598,3.0,3.0
PRQ27344,35.0,35.0
PRQ24553,47.0,47.0
PRQ28036,1.0,1.0
PRQ26811,8.0,8.0
PRQ27525,1.0,1.0
PRQ23749,2.0,2.0
PRQ24358,5.50959,5.50959
PRQ26264,2.0,2.0
PRQ22455,0.0909388,0.0909388
PRQ22911,14.0,14.0
PRQ24397,2.60268,2.60268
PRQ25121,6.0,6.0
PRQ25562,6.0,6.0
PRQ27899,31.7752,31.7752
PRQ26219,6.0,6.0
PRQ24352,33.0,33.0
PRQ25983,1.0,1.0
PRQ23051,64.0,64.0
PRQ23015,69.0,69.0
PRQ26809,4.0,4.0
PRQ22135,1.0,1.0
PRQ22136,2.0,2.0
PRQ23480,2.0,2.0
PRQ24758,0.489143,0.489143
PRQ27809,447.0,447.0
PRQ25221,1.0,1.0
PRQ24531,10.0,10.0
PRQ27053,3.0,3.0
PRQ23996,4.0,4.0
PRQ26523,4.0,4.0
PRQ25653,38.0,38.0
PRQ24651,34.0,34.0
PRQ26536,20.0,20.0
PRQ27841,1.0,1.0
PRQ24818,7.0,7.0
PRQ26117,80.0,80.0
PRQ22453,5.0,5.0
PRQ23740,17.0,17.0
PRQ27831,95.0,95.0
PRQ25695,84.0,84.0
PRQ27606,68.0,68.0
PRQ22446,70.0,70.0
PRQ24180,9.35571,9.35571
PRQ25017,3.0,3.0
PRQ26212,10.0,10.0
PRQ25915,7.0,7.0
PRQ22348,52.0,52.0
PRQ23595,1.0,1.0
PRQ24650,103.0,103.0
PRQ27867,12.0,12.0
PRQ23415,2.0,2.0
PRQ26364,3.0,3.0
PRQ25907,1.0,1.0
PRQ25095,23.0,23.0
PRQ27969,10.0,10.0
PRQ27079,1.0,1.0
PRQ27961,28.0,28.0
PRQ26522,2.0,2.0
PRQ25981,22.0,22.0
PRQ24581,11.0,11.0
PRQ26032,22.0,22.0
PRQ24043,1.0,1.0
PRQ25058,1.0,1.0
PRQ27688,10.0,10.0
PRQ27814,3.0,3.0
PRQ23822,2.0,2.0
PRQ24402,17.0,17.0
PRQ26780,9.0,9.0
PRQ24414,8.0,8.0
PRQ27225,1.41557,1.41557
PRQ27416,19.0,19.0
PRQ27607,7.0,7.0
PRQ24778,2.0,2.0
PRQ27729,4.0,4.0
PRQ24049,1.0,1.0
PRQ26421,45.0,45.0
PRQ24532,8.0,8.0
PRQ23702,8.0,8.0
PRQ27977,4.0,4.0
PRQ25225,19.0,19.0
PRQ22444,5.0,5.0
PRQ26967,4.0,4.0
PRQ21998,13.0,13.0
PRQ26577,148.987,148.987
PRQ27395,16.0,16.0
PRQ26613,28.0,28.0
PRQ24775,1.0,1.0
PRQ25652,11.0,11.0
PRQ23531,3.0,3.0
PRQ28015,20.0,20.0
PRQ25852,95.0,95.0
PRQ23995,83.0,83.0
PRQ24184,3.0,3.0
PRQ24262,72.8976,72.8976
PRQ27539,15.2371,15.2371
PRQ27765,253.0,253.0
PRQ22917,12.0,12.0
PRQ24763,3.51086,3.51086
PRQ22654,38.0,38.0
PRQ24574,1.0,1.0
PRQ24897,2.0,2.0
PRQ27263,1.0,1.0
PRQ28142,2.0,2.0
PRQ22162,7.0,7.0
PRQ25462,73.0,73.0
PRQ23867,52.0,52.0
PRQ26004,58.0,58.0
PRQ24835,1.0,1.0
PRQ26230,42.0,42.0
PRQ27343,1.0,1.0
PRQ25126,18.0,18.0
PRQ25096,7.0,7.0
PRQ27215,35.0,35.0
PRQ24274,2.0,2.0
PRQ28129,32.0,32.0
PRQ22352,32.0,32.0
PRQ28044,65.0,65.0
PRQ26670,3.0,3.0
PRQ22961,5.0,5.0
PRQ22555,6.0,6.0
PRQ25978,24.0,24.0
PRQ27938,5.0,5.0
PRQ22869,41.0,41.0
PRQ27464,2.0,2.0
PRQ24454,4.0,4.0
PRQ22757,1.0,1.0
PRQ24434,15.0,15.0
PRQ24470,2.0,2.0
PRQ24754,16.0,16.0
PRQ27528,18.0,18.0
PRQ26643,2.0,2.0
PRQ24648,136.0,136.0
PRQ26405,4.0,4.0
PRQ28100,3.0,3.0
PRQ27683,2.0,2.0
PRQ22401,2.0,2.0
PRQ25356,2.0,2.0
PRQ23800,1.0,1.0
PRQ23606,1.79527,1.79527
PRQ25965,31.0,31.0
PRQ25916,20.0,20.0
PRQ26436,1.0,1.0
PRQ23383,6.0,6.0
PRQ25660,22.0,22.0
PRQ24659,1.0,1.0
PRQ22419,1.0,1.0
PRQ26882,1.0,1.0
PRQ24026,38.0,38.0
PRQ25479,4.0,4.0
PRQ23543,6.0,6.0
PRQ27551,4.0,4.0
PRQ24174,31.0,31.0
PRQ22870,310.0,310.0
PRQ22892,1.0,1.0
PRQ23090,3.0,3.0
PRQ25709,11.0,11.0
PRQ22525,3.0,3.0
PRQ24545,13.0,13.0
PRQ25416,13.0,13.0
PRQ27656,12.0178,12.0178
PRQ27227,38.0,38.0
PRQ23104,1.0,1.0
PRQ27702,6.0,6.0
PRQ26599,34.0,34.0
PRQ27020,59.0,59.0
PRQ24404,6.0,6.0
PRQ24646,2.0,2.0
PRQ25805,51.0,51.0
PRQ28101,84.0,84.0
PRQ26635,488.0,488.0
PRQ26771,12.0,12.0
PRQ26610,106.0,106.0
PRQ23057,3.0,3.0
PRQ25418,4.0,4.0
PRQ22501,5.0,5.0
PRQ25957,9.0,9.0
PRQ26493,1.0,1.0
PRQ27184,6.0,6.0
PRQ27616,13.0,13.0
PRQ22621,3.0,3.0
PRQ26661,5.0,5.0
PRQ27082,26.0,26.0
PRQ25980,18.0,18.0
PRQ26107,31.0,31.0
PRQ24546,127.223,127.223
PRQ26674,25.0,25.0
PRQ27766,1.0,1.0
PRQ24948,6.0,6.0
PRQ25658,3.0,3.0
PRQ24552,10.0,10.0
PRQ27210,5.0,5.0
PRQ26237,1.27394,1.27394
PRQ26637,11.0,11.0
PRQ27707,9.0,9.0
PRQ27621,19.0,19.0
PRQ23729,5.0,5.0
PRQ26257,2.0,2.0
PRQ22522,1.0,1.0
PRQ25565,1.0235,1.0235
PRQ25866,1.0,1.0
PRQ26638,5.0,5.0
PRQ27088,1.0,1.0
PRQ25954,18.0,18.0
PRQ27778,3.0,3.0
PRQ27794,2.0,2.0
PRQ24733,17.0,17.0
PRQ26087,10.0,10.0
PRQ27278,9.0,9.0
PRQ27045,17.0,17.0
PRQ24290,6.0,6.0
PRQ25280,14.0,14.0
PRQ27198,1.0,1.0
PRQ23797,1.0,1.0
PRQ26605,8.0,8.0
PRQ27186,3.0,3.0
PRQ22016,98.0,98.0
PRQ21887,3.0,3.0
PRQ25011,19.0,19.0
PRQ21941,6.0,6.0
PRQ25407,18.0,18.0
PRQ23155,4.0,4.0
PRQ25467,119.0,119.0
PRQ25136,4.0,4.0
PRQ25456,6.0,6.0
PRQ25360,3.0,3.0
PRQ23240,4.0,4.0
PRQ24249,14.4295,14.4295
PRQ24601,369.0,369.0
PRQ28003,117.0,117.0
PRQ25781,3.0,3.0
PRQ24826,5.0,5.0
PRQ26942,10.0,10.0
PRQ22905,19.0,19.0
PRQ25926,8.0,8.0
PRQ23809,1.07812,1.07812
PRQ27973,1.0,1.0
PRQ26640,3.0,3.0
PRQ24643,36.0,36.0
PRQ26903,20.0,20.0
PRQ26893,1.0,1.0
PRQ27103,67.0,67.0
PRQ26093,4.0,4.0
PRQ24459,1.28698,1.28698
PRQ27472,46.0,46.0
PRQ27984,28.0,28.0
PRQ23915,5.0,5.0
PRQ26086,9.0,9.0
PRQ24270,2.0,2.0
PRQ22081,21.0,21.0
PRQ26704,21.0,21.0
PRQ25774,13.0,13.0
PRQ22564,11.0,11.0
PRQ22685,277.0,277.0
PRQ27359,35.0,35.0
PRQ25388,76.0,76.0
PRQ22375,18.0,18.0
PRQ27421,45.0,45.0
PRQ24748,4.0,4.0
PRQ28144,10.0,10.0
PRQ25466,1.0,1.0
PRQ23087,2.16873,2.16873
PRQ22500,0.489841,0.489841
PRQ25343,36.0,36.0
PRQ27518,26.0,26.0
PRQ26756,121.0,121.0
PRQ26539,2.0,2.0
PRQ23916,6.0,6.0
PRQ25257,1.0,1.0
PRQ21935,5.0,5.0
PRQ26543,2.0,2.0
PRQ27523,2.0,2.0
PRQ25710,1.0,1.0
PRQ25308,20.4061,20.4061
PRQ23960,1.0,1.0
PRQ26399,2.0,2.0
PRQ27508,1.0,1.0
PRQ26422,6.0,6.0
PRQ22723,4.0,4.0
PRQ25391,1.0,1.0
PRQ27488,20.0,20.0
PRQ25352,12.0,12.0
PRQ27342,13.0,13.0
PRQ23171,76.9156,76.9156
PRQ26796,1.0,1.0
PRQ27306,9.0,9.0
PRQ22157,8.0,8.0
PRQ23468,0.936396,0.936396
PRQ21985,24.5239,24.5239
PRQ25609,35.0,35.0
PRQ26426,1.0,1.0
PRQ27453,1.0,1.0
PRQ23373,1.0,1.0
PRQ25060,7.0,7.0
PRQ26906,50.0,50.0
PRQ22535,1.0,1.0
PRQ23177,28.0,28.0
PRQ25036,1.0,1.0
PRQ25655,48.0,48.0
PRQ23143,2.0,2.0
PRQ23482,3.37065,3.37065
PRQ23668,4.0,4.0
PRQ24025,1.0,1.0
PRQ22458,9.57103,9.57103
PRQ24892,20.0,20.0
PRQ22923,4.0,4.0
PRQ23063,48.0,48.0
PRQ24089,2.0,2.0
PRQ26106,2.0,2.0
PRQ21989,9.0,9.0
PRQ27691,52.8361,52.8361
PRQ28062,7.0,7.0
PRQ26341,22.0,22.0
PRQ25437,4.0,4.0
PRQ17685,2.0,2.0
PRQ16333,43.0,43.0
PRQ19040,52.0,52.0
PRQ21844,64.0,64.0
PRQ20739,3.0,3.0
PRQ21543,19.0,19.0
PRQ17530,5.0,5.0
PRQ17268,1.0,1.0
PRQ19725,11.0,11.0
PRQ19999,4.0,4.0
PRQ21767,5.0,5.0
PRQ20059,7.0,7.0
PRQ15904,27.0,27.0
PRQ21552,29.0,29.0
PRQ19251,4.0,4.0
PRQ19386,12.0,12.0
PRQ21867,1.0,1.0
PRQ21553,33.0,33.0
PRQ21600,15.0,15.0
PRQ19000,3.0,3.0
PRQ17773,60.0,60.0
PRQ17409,9.0,9.0
PRQ19790,90.0,90.0
PRQ20921,10.0,10.0
PRQ18279,11.0,11.0
PRQ18094,167.0,167.0
PRQ18480,39.0,39.0
PRQ16474,9.0,9.0
PRQ17768,3.0,3.0
PRQ17413,15.0,15.0
PRQ19208,18.0,18.0
PRQ21039,1.0,1.0
PRQ16454,6.37196,6.37196
PRQ16746,2.0,2.0
PRQ16061,6.0,6.0
PRQ20067,7.0,7.0
PRQ18222,8.0,8.0
PRQ19229,3.0,3.0
PRQ21803,2.0,2.0
PRQ17276,24.0,24.0
PRQ18130,14.0,14.0
PRQ21501,38.0,38.0
PRQ21601,69.0,69.0
PRQ18345,22.0,22.0
PRQ21430,2.0,2.0
PRQ19406,10.0,10.0
PRQ18107,7.0,7.0
PRQ17537,14.0,14.0
PRQ19909,3.0,3.0
PRQ20074,17.248,17.248
PRQ16510,11.0,11.0
PRQ17054,8.0,8.0
PRQ17489,44.0,44.0
PRQ17716,9.0,9.0
PRQ17111,17.0,17.0
PRQ15809,1.0,1.0
PRQ19541,1.0,1.0
PRQ20513,6.14734,6.14734
PRQ19282,16.0,16.0
PRQ18268,8.0,8.0
PRQ18588,1.0,1.0
PRQ18944,157.0,157.0
PRQ20060,10.0,10.0
PRQ17303,5.0,5.0
PRQ21762,2.0,2.0
PRQ20629,5.0,5.0
PRQ17514,1.0,1.0
PRQ20185,16.0,16.0
PRQ15880,20.0,20.0
PRQ15940,97.0,97.0
PRQ21694,22.0,22.0
PRQ16941,6.65416,6.65416
PRQ19941,1.0,1.0
PRQ18356,0.860769,0.860769
PRQ17572,11.0,11.0
PRQ17692,49.0,49.0
PRQ18156,7.0,7.0
PRQ18983,5.0,5.0
PRQ17780,1.0,1.0
PRQ17842,2.0,2.0
PRQ16788,12.5357,12.5357
PRQ16910,7.0,7.0
PRQ19651,5.73546,5.73546
PRQ17374,4.0,4.0
PRQ17433,9.0,9.0
PRQ20949,7.64297,7.64297
PRQ17317,1.0,1.0
PRQ17371,33.0,33.0
PRQ16286,1.0,1.0
PRQ17509,68.8435,68.8435
PRQ16284,0.458068,0.458068
PRQ20457,1.0,1.0
PRQ17547,3.0,3.0
PRQ20919,34.0,34.0
PRQ16101,2.0,2.0
PRQ19835,14.0,14.0
PRQ21315,1.74497,1.74497
PRQ18310,9.0,9.0
PRQ15817,1.0,1.0
PRQ19796,144.0,144.0
PRQ21307,4.0,4.0
PRQ19877,14.0,14.0
PRQ21739,8.0,8.0
PRQ16879,12.0,12.0
PRQ15996,2.0,2.0
PRQ20380,3.0,3.0
PRQ16837,1.0,1.0
PRQ21057,5.0,5.0
PRQ21112,1.0,1.0
PRQ21731,6.0,6.0
PRQ19570,34.0,34.0
PRQ15771,440.0,440.0
PRQ16081,32.0,32.0
PRQ18153,2.0,2.0
PRQ21488,2.0,2.0
PRQ16049,100.0,100.0
PRQ20710,13.0,13.0
PRQ15848,8.0,8.0
PRQ18762,19.0,19.0
PRQ21637,22.0,22.0
PRQ18724,16.0,16.0
PRQ17217,6.0,6.0
PRQ16327,24.0,24.0
PRQ18495,1.0,1.0
PRQ20434,40.0,40.0
PRQ17536,69.0,69.0
PRQ18199,2.67666,2.67666
PRQ17259,9.79351,9.79351
PRQ20089,1.26755,1.26755
PRQ17315,54.0,54.0
PRQ17456,2.0,2.0
PRQ16091,76.0,76.0
PRQ18625,5.0,5.0
PRQ20096,2.70607,2.70607
PRQ18981,55.0,55.0
PRQ16620,73.0,73.0
PRQ17810,2.0,2.0
PRQ18026,1.0,1.0
PRQ19260,20.0,20.0
PRQ21059,1.0,1.0
PRQ18128,2.0,2.0
PRQ19640,3.0,3.0
PRQ18082,3.0,3.0
PRQ17367,1.0,1.0
PRQ17946,6.0,6.0
PRQ19390,6.0,6.0
PRQ18205,5.09305,5.09305
PRQ19699,23.0,23.0
PRQ19262,7.0,7.0
PRQ17663,25.0,25.0
PRQ20720,9.0,9.0
PRQ18091,164.0,164.0
PRQ17322,4.0,4.0
PRQ16963,3.0,3.0
PRQ18609,50.0,50.0
PRQ16362,2.0,2.0
PRQ19534,13.0,13.0
PRQ21724,6.0,6.0
PRQ15799,7.0,7.0
PRQ17193,2.0,2.0
PRQ20930,4.0,4.0
PRQ18145,1.0,1.0
PRQ16222,44.0,44.0
PRQ16893,19.0,19.0
PRQ21255,8.0,8.0
PRQ18228,2.0,2.0
PRQ17262,6.0,6.0
PRQ21394,2.0,2.0
PRQ20277,10.0,10.0
PRQ16809,45.0,45.0
PRQ19881,11.0,11.0
PRQ17478,18.0,18.0
PRQ16078,34.0,34.0
PRQ17893,201.0,201.0
PRQ18020,8.0,8.0
PRQ17666,102.0,102.0
PRQ19394,1.0,1.0
PRQ21650,15.0,15.0
PRQ17014,2.0,2.0
PRQ19204,4.0,4.0
PRQ18687,44.0,44.0
PRQ20666,7.34588,7.34588
PRQ20220,1.03805,1.03805
PRQ19237,13.0,13.0
PRQ18027,15.0,15.0
PRQ17675,17.0,17.0
PRQ18964,3.52739,3.52739
PRQ15865,57.0,57.0
PRQ16067,10.0,10.0
PRQ19396,8.0,8.0
PRQ20991,1.0,1.0
PRQ20482,2.0,2.0
PRQ16199,130.0,130.0
PRQ20560,13.2945,13.2945
PRQ16998,12.0,12.0
PRQ18112,138.0,138.0
PRQ19472,13.0,13.0
PRQ21674,21.0,21.0
PRQ19642,11.0,11.0
PRQ16296,26.0,26.0
PRQ21527,15.0,15.0
PRQ15902,68.0,68.0
PRQ18161,1.0,1.0
PRQ16418,2.0,2.0
PRQ19081,22.0,22.0
PRQ19364,44.0,44.0
PRQ19471,36.0,36.0
PRQ17949,8.0,8.0
PRQ16115,6.0,6.0
PRQ15764,7.0,7.0
PRQ18771,36.0,36.0
PRQ21438,5.0,5.0
PRQ19258,19.0,19.0
PRQ16529,36.0,36.0
PRQ19529,92.0,92.0
PRQ21435,1.0,1.0
PRQ17421,5.0,5.0
PRQ21494,39.9221,39.9221
PRQ16378,40.0,40.0
PRQ17226,1.0,1.0
PRQ17254,17.0,17.0
PRQ20750,4.0,4.0
PRQ17007,3.0,3.0
PRQ19645,22.0,22.0
PRQ17151,6.0,6.0
PRQ15761,27.0,27.0
PRQ18484,2.0,2.0
PRQ16344,16.0,16.0
PRQ16087,2.0,2.0
PRQ16108,2.0,2.0
PRQ21839,20.6703,20.6703
PRQ19114,7.0,7.0
PRQ21772,1.825,1.825
PRQ19269,48.0,48.0
PRQ20802,3.0,3.0
PRQ20270,109.0,109.0
PRQ21823,2.0,2.0
PRQ21462,1.0,1.0
PRQ16695,3.0,3.0
PRQ18967,35.0,35.0
PRQ19980,5.36681,5.36681
PRQ21663,7.0,7.0
PRQ18932,5.0,5.0
PRQ17573,302.0,302.0
PRQ20670,3.0,3.0
PRQ16141,3.0,3.0
PRQ20011,5.0,5.0
PRQ16089,106.0,106.0
PRQ18790,3.0,3.0
PRQ20204,186.0,186.0
PRQ16409,6.0,6.0
PRQ18710,7.0,7.0
PRQ21231,2.0,2.0
PRQ21671,2.0,2.0
PRQ17321,25.0,25.0
PRQ17540,30.0,30.0
PRQ18797,3.0,3.0
PRQ16861,1.0,1.0
PRQ18971,1.0,1.0
PRQ15968,20.0,20.0
PRQ16191,5.0,5.0
PRQ16390,9.0,9.0
PRQ17184,5.0,5.0
PRQ21461,3.0,3.0
PRQ21301,34.0,34.0
PRQ19056,10.0,10.0
PRQ21288,25.0,25.0
PRQ21570,20.0,20.0
PRQ16673,17.0,17.0
PRQ19606,8.0,8.0
PRQ19959,27.0,27.0
PRQ16909,5.0,5.0
PRQ19196,32.0,32.0
PRQ19100,30.0,30.0
PRQ17369,32.0,32.0
PRQ20390,402.0,402.0
PRQ17200,7.0,7.0
PRQ16060,12.0,12.0
PRQ18996,38.0,38.0
PRQ16398,11.0,11.0
PRQ21809,2.0,2.0
PRQ17242,14.0,14.0
PRQ19992,24.6903,24.6903
PRQ19576,3.0,3.0
PRQ20291,20.0,20.0
PRQ20396,1.05659,1.05659
PRQ19025,1.0,1.0
PRQ17990,2.0,2.0
PRQ20563,1.0,1.0
PRQ18060,33.0,33.0
PRQ19634,2.0,2.0
PRQ21496,5.0,5.0
PRQ15829,146.0,146.0
PRQ21609,35.0,35.0
PRQ16844,8.0,8.0
PRQ16288,44.0,44.0
PRQ21380,17.0,17.0
PRQ17394,1.0,1.0
PRQ21244,14.0,14.0
PRQ18000,21.0,21.0
PRQ21251,9.49117,9.49117
PRQ20126,110.0,110.0
PRQ19250,1.0,1.0
PRQ21130,3.0,3.0
PRQ21073,3.0,3.0
PRQ16430,7.0,7.0
PRQ16196,1.0,1.0
PRQ20988,3.0,3.0
PRQ18909,9.0,9.0
PRQ19986,1.0,1.0
PRQ18399,3.0,3.0
PRQ20242,9.0,9.0
PRQ18227,13.0,13.0
PRQ17055,1.0,1.0
PRQ20251,9.0,9.0
PRQ21547,30.0,30.0
PRQ16347,8.0,8.0
PRQ18646,4.0,4.0
PRQ18695,1.0,1.0
PRQ19876,1.0,1.0
PRQ21457,2.0,2.0
PRQ20140,27.0,27.0
PRQ18118,3.0,3.0
PRQ18910,6.45529,6.45529
PRQ16028,18.0,18.0
PRQ19368,17.0,17.0
PRQ20429,4.0,4.0
PRQ17368,7.0,7.0
PRQ19321,11.0,11.0
PRQ20839,5.0,5.0
PRQ17522,1.0,1.0
PRQ17255,2.0,2.0
PRQ17332,2.0,2.0
PRQ18800,15.0,15.0
PRQ19099,8.0,8.0
PRQ16259,2.0,2.0
PRQ19403,3.0,3.0
PRQ17679,20.0,20.0
PRQ20056,1.0,1.0
PRQ17285,17.0,17.0
PRQ16142,10.0,10.0
PRQ19612,1.0,1.0
PRQ19556,14.0,14.0
PRQ17104,88.0,88.0
PRQ19764,1.0,1.0
PRQ16305,3.0,3.0
PRQ21390,2.32031,2.32031
PRQ17569,4.0,4.0
PRQ17005,67.0,67.0
PRQ18158,9.0,9.0
PRQ20599,4.3039,4.3039
PRQ18638,2.0,2.0
PRQ17233,12.0,12.0
PRQ20901,13.0,13.0
PRQ21202,1.0,1.0
PRQ16195,4.0,4.0
PRQ17943,10.0,10.0
