target_id,abundance
BGIOSGA004347-TA,5.0
BGIOSGA008964-TA,69.0
BGIOSGA002085-TA,9.0
BGIOSGA030443-TA,1.0
BGIOSGA010384-TA,63.0
BGIOSGA014801-TA,72.0
BGIOSGA005153-TA,6.0
BGIOSGA031058-TA,85.0
BGIOSGA037608-TA,10.0
BGIOSGA012218-TA,17.0
BGIOSGA018410-TA,26.0
BGIOSGA016324-TA,106.0
BGIOSGA004805-TA,138.0
BGIOSGA034724-TA,8.0
BGIOSGA017409-TA,2.0
BGIOSGA013149-TA,2.0
BGIOSGA000374-TA,1898.82
BGIOSGA007415-TA,26.0
BGIOSGA006639-TA,2.0
BGIOSGA034499-TA,25.0
BGIOSGA037742-TA,126.0
BGIOSGA012401-TA,106.0
BGIOSGA021898-TA,33.0
BGIOSGA022915-TA,12.0
BGIOSGA006716-TA,51.0
BGIOSGA000326-TA,30.0
BGIOSGA036902-TA,15.0
BGIOSGA034658-TA,92.4099
BGIOSGA010192-TA,337.0
BGIOSGA016392-TA,1.0
BGIOSGA017410-TA,52.0
BGIOSGA020609-TA,2.0
BGIOSGA009809-TA,84.0
BGIOSGA003491-TA,93.0
BGIOSGA000339-TA,265.0
BGIOSGA023909-TA,26.0
BGIOSGA033884-TA,12.0
BGIOSGA004586-TA,20.0
BGIOSGA009776-TA,47.0
BGIOSGA014669-TA,7.0
BGIOSGA007174-TA,77.0
BGIOSGA021478-TA,22.0
BGIOSGA020539-TA,204.0
BGIOSGA013849-TA,2.0
BGIOSGA003984-TA,27.0
BGIOSGA018078-TA,11618.0
BGIOSGA037211-TA,25.0
BGIOSGA037848-TA,169.0
BGIOSGA003752-TA,517.0
BGIOSGA002175-TA,213.0
BGIOSGA022032-TA,19.4051
BGIOSGA030902-TA,136.0
BGIOSGA023774-TA,45.0
BGIOSGA012177-TA,1856.0
BGIOSGA023050-TA,6.0
BGIOSGA029551-TA,57.0
BGIOSGA034465-TA,20.0
BGIOSGA036295-TA,272.0
BGIOSGA012538-TA,3.94759
BGIOSGA025957-TA,76.0
BGIOSGA015322-TA,2.0
BGIOSGA005922-TA,72.0
BGIOSGA000769-TA,63.0
BGIOSGA009032-TA,637.0
BGIOSGA028058-TA,327.839
BGIOSGA003943-TA,3.0
BGIOSGA006921-TA,138.0
BGIOSGA007558-TA,74.0
BGIOSGA007838-TA,7.0
BGIOSGA002189-TA,117.0
BGIOSGA028041-TA,30.0
BGIOSGA024880-TA,23.0
BGIOSGA009549-TA,1.0
BGIOSGA020336-TA,36.0
BGIOSGA001375-TA,107.371
BGIOSGA016474-TA,365.0
BGIOSGA023411-TA,117.0
BGIOSGA016988-TA,41.0
BGIOSGA036206-TA,6.0
BGIOSGA033815-TA,9.0
BGIOSGA010611-TA,68.0
BGIOSGA009915-TA,187.0
BGIOSGA029446-TA,91.0
BGIOSGA012715-TA,1.0
BGIOSGA036300-TA,5.0
BGIOSGA035235-TA,93.3224
BGIOSGA005727-TA,13.0
BGIOSGA032642-TA,24.0
BGIOSGA024761-TA,2.0
BGIOSGA009743-TA,7.0
BGIOSGA025335-TA,1.0
BGIOSGA025484-TA,9.0
BGIOSGA019414-TA,28.0
BGIOSGA008232-TA,86.0
BGIOSGA012236-TA,109.0
BGIOSGA014377-TA,272.0
BGIOSGA020115-TA,813.0
BGIOSGA027773-TA,47.0
BGIOSGA016981-TA,14.0
BGIOSGA006539-TA,1.0
BGIOSGA010432-TA,1.0
BGIOSGA035211-TA,151.0
BGIOSGA031283-TA,58.0198
BGIOSGA020573-TA,14.0
BGIOSGA001441-TA,88.0
BGIOSGA025380-TA,26.0
BGIOSGA000985-TA,163.0
BGIOSGA022178-TA,3.0
BGIOSGA028490-TA,4.0
BGIOSGA031697-TA,9.0
BGIOSGA012637-TA,101.661
BGIOSGA008212-TA,126.0
BGIOSGA015764-TA,10.0
BGIOSGA003996-TA,14.0
BGIOSGA006805-TA,38.0
BGIOSGA008816-TA,4.0
BGIOSGA014693-TA,40.0
BGIOSGA001759-TA,64.0
BGIOSGA007749-TA,118.0
BGIOSGA007821-TA,4.0
BGIOSGA018688-TA,369.0
BGIOSGA035779-TA,1.0
BGIOSGA030776-TA,66.0
BGIOSGA025889-TA,1.0
BGIOSGA023514-TA,66.0
BGIOSGA022301-TA,52.0
BGIOSGA013500-TA,1.0
BGIOSGA026892-TA,2.0
BGIOSGA009500-TA,7.0
BGIOSGA031663-TA,163.0
BGIOSGA033373-TA,97.0
BGIOSGA020780-TA,3.0
BGIOSGA005412-TA,31.0
BGIOSGA017756-TA,29.0
BGIOSGA018699-TA,334.0
BGIOSGA001685-TA,34.8463
BGIOSGA004791-TA,66.0
BGIOSGA001471-TA,7.0
BGIOSGA007099-TA,136.0
BGIOSGA005716-TA,24.0
BGIOSGA019180-TA,104.0
BGIOSGA010626-TA,17.0
BGIOSGA000810-TA,116.0
BGIOSGA011221-TA,387.0
BGIOSGA026673-TA,146.0
BGIOSGA020830-TA,102.0
BGIOSGA027879-TA,2.0
BGIOSGA024634-TA,59.0
BGIOSGA005007-TA,16.0514
BGIOSGA028980-TA,26.0
BGIOSGA015518-TA,10.0
BGIOSGA001477-TA,42.0
BGIOSGA002532-TA,7.0
BGIOSGA014037-TA,11.0
BGIOSGA016226-TA,13.0
BGIOSGA036578-TA,8.0
BGIOSGA032847-TA,25.0
BGIOSGA016142-TA,1.0
BGIOSGA029003-TA,2.11761
BGIOSGA029699-TA,271.0
BGIOSGA036780-TA,3.0
BGIOSGA025244-TA,38.0
BGIOSGA029850-TA,1.0
BGIOSGA007153-TA,557.0
BGIOSGA028354-TA,28.0
BGIOSGA002190-TA,1.0
BGIOSGA009353-TA,660.0
BGIOSGA012088-TA,125.0
BGIOSGA011365-TA,138.0
BGIOSGA028211-TA,144.0
BGIOSGA003061-TA,580.0
BGIOSGA027756-TA,3.0
BGIOSGA026146-TA,7.0
BGIOSGA034802-TA,4.0
BGIOSGA021664-TA,6.0
BGIOSGA012169-TA,2.0
BGIOSGA015775-TA,28.0
BGIOSGA022789-TA,9.0
BGIOSGA021395-TA,10.0
BGIOSGA031641-TA,247.884
BGIOSGA014432-TA,36.0
BGIOSGA000055-TA,48.0
BGIOSGA025779-TA,50.0
BGIOSGA027554-TA,14.0
BGIOSGA014307-TA,1.52147
BGIOSGA005107-TA,50.0
BGIOSGA024733-TA,20.0
BGIOSGA022215-TA,45.0
BGIOSGA011580-TA,48.0
BGIOSGA030875-TA,34.0
BGIOSGA036056-TA,2.0
BGIOSGA010016-TA,101.0
BGIOSGA033737-TA,113.0
BGIOSGA026494-TA,139.0
BGIOSGA036137-TA,1.0
BGIOSGA011167-TA,77.0
BGIOSGA005568-TA,12.0
BGIOSGA000911-TA,234.0
BGIOSGA033073-TA,71.0
BGIOSGA019061-TA,1.0
BGIOSGA036833-TA,304.0
BGIOSGA006761-TA,20.0
BGIOSGA009064-TA,17.0
BGIOSGA019189-TA,58.0
BGIOSGA012938-TA,311.0
BGIOSGA029799-TA,42.0
BGIOSGA029184-TA,51.0
BGIOSGA009048-TA,24.0
BGIOSGA020891-TA,9.0
BGIOSGA021437-TA,17.0
BGIOSGA015631-TA,19.0
BGIOSGA008187-TA,7.0
BGIOSGA019348-TA,7.0
BGIOSGA034680-TA,11.1
BGIOSGA015477-TA,1.0
BGIOSGA018099-TA,87.0
BGIOSGA031647-TA,24.0
BGIOSGA035860-TA,6.0
BGIOSGA007708-TA,11.0
BGIOSGA020745-TA,6.99039
BGIOSGA008747-TA,14.0
BGIOSGA009033-TA,592.0
BGIOSGA008278-TA,303.0
BGIOSGA018792-TA,69.0
BGIOSGA032385-TA,91.0
BGIOSGA008016-TA,6.0
BGIOSGA002794-TA,125.0
BGIOSGA014983-TA,150.0
BGIOSGA014034-TA,1.0
BGIOSGA015561-TA,1.0
BGIOSGA011738-TA,6.0
BGIOSGA011296-TA,1.0
BGIOSGA006859-TA,21.0
BGIOSGA031554-TA,5.0
BGIOSGA025114-TA,4.0
BGIOSGA030626-TA,69.0
BGIOSGA017163-TA,634.0
BGIOSGA026510-TA,208.344
BGIOSGA036049-TA,1.0
BGIOSGA023726-TA,8.0
BGIOSGA034600-TA,1.0
BGIOSGA012974-TA,24.0
BGIOSGA014044-TA,179.0
BGIOSGA003503-TA,2.0
BGIOSGA005680-TA,3.0
BGIOSGA026929-TA,71.0
BGIOSGA008648-TA,258.0
BGIOSGA004251-TA,4.0
BGIOSGA035481-TA,7.40475
BGIOSGA001214-TA,14.0
BGIOSGA010831-TA,9.0
BGIOSGA001779-TA,1.0
BGIOSGA025051-TA,23.0
BGIOSGA037141-TA,12.0
BGIOSGA034331-TA,3.0
BGIOSGA019751-TA,140.0
BGIOSGA005425-TA,182.0
BGIOSGA006399-TA,1.0
BGIOSGA023031-TA,65.0
BGIOSGA008084-TA,3.0
BGIOSGA005859-TA,6.0
BGIOSGA007908-TA,85.0
BGIOSGA032036-TA,220.0
BGIOSGA009100-TA,2.0
BGIOSGA017754-TA,6.0
BGIOSGA016217-TA,22.0
BGIOSGA036139-TA,17.2447
BGIOSGA004746-TA,29.0
BGIOSGA037874-TA,198.0
BGIOSGA026262-TA,35.0
BGIOSGA005173-TA,1.0
BGIOSGA007984-TA,1.0
BGIOSGA025029-TA,29.0
BGIOSGA011111-TA,59.0
BGIOSGA008660-TA,39.0
BGIOSGA028002-TA,2.0
BGIOSGA007123-TA,43.0
BGIOSGA019857-TA,1.0
BGIOSGA001060-TA,82.0
BGIOSGA037652-TA,77.0
BGIOSGA019997-TA,24.0
BGIOSGA037453-TA,838.0
BGIOSGA008309-TA,399.0
BGIOSGA003452-TA,73.0
BGIOSGA000537-TA,73.0
BGIOSGA029246-TA,84.0
BGIOSGA035875-TA,15.0
BGIOSGA009982-TA,78.0
BGIOSGA036325-TA,2.0
BGIOSGA021357-TA,10.0
BGIOSGA009766-TA,968.0
BGIOSGA020564-TA,77.0
BGIOSGA000832-TA,5.0
BGIOSGA027337-TA,181.0
BGIOSGA006009-TA,97.0
BGIOSGA001968-TA,1832.0
BGIOSGA019479-TA,605.082
BGIOSGA019217-TA,87.0
BGIOSGA034479-TA,5.0
BGIOSGA023239-TA,16.0
BGIOSGA007501-TA,26.0
BGIOSGA021229-TA,65.0
BGIOSGA018646-TA,8.0
BGIOSGA021719-TA,7.0
BGIOSGA011205-TA,352.0
BGIOSGA034713-TA,844.038
BGIOSGA019139-TA,2952.0
BGIOSGA008020-TA,41.0
BGIOSGA013642-TA,91.0
BGIOSGA032390-TA,93.0
BGIOSGA004867-TA,68.0
BGIOSGA021448-TA,30.0
BGIOSGA004077-TA,117.075
BGIOSGA000616-TA,3.0
BGIOSGA026416-TA,34.0
BGIOSGA033535-TA,33.0
BGIOSGA009763-TA,89.0
BGIOSGA008958-TA,56.0
BGIOSGA013075-TA,1.0
BGIOSGA009098-TA,9.0
BGIOSGA017769-TA,148.0
BGIOSGA019704-TA,56.3236
BGIOSGA014476-TA,6.0
BGIOSGA019943-TA,149.0
BGIOSGA021517-TA,21.6924
BGIOSGA020114-TA,9.0
BGIOSGA001600-TA,1.0
BGIOSGA021564-TA,1.0
BGIOSGA036994-TA,1.0
BGIOSGA003956-TA,81.0
BGIOSGA009157-TA,206.0
BGIOSGA017923-TA,4.0
BGIOSGA025089-TA,8.04494
BGIOSGA015929-TA,312.37
BGIOSGA014173-TA,57.0
BGIOSGA012571-TA,4.0
BGIOSGA034624-TA,1723.9
BGIOSGA007140-TA,11.0
BGIOSGA026020-TA,60.0
BGIOSGA021079-TA,123.0
BGIOSGA017907-TA,585.0
BGIOSGA023118-TA,5.13848
BGIOSGA020952-TA,17.0
BGIOSGA030827-TA,28.0
BGIOSGA037032-TA,11.0
BGIOSGA026194-TA,664.0
BGIOSGA020055-TA,25.0
BGIOSGA005162-TA,121.0
BGIOSGA024902-TA,34.0
BGIOSGA026449-TA,214.0
BGIOSGA016334-TA,292.0
BGIOSGA029914-TA,2.0
BGIOSGA011160-TA,42.0
BGIOSGA014346-TA,161.89
BGIOSGA022356-TA,75.0
BGIOSGA026437-TA,49.0
BGIOSGA031708-TA,222.925
BGIOSGA025704-TA,21.0
BGIOSGA011112-TA,27.0
BGIOSGA015144-TA,14.0
BGIOSGA016500-TA,14.0
BGIOSGA013869-TA,22.0
BGIOSGA014745-TA,43.0
BGIOSGA008995-TA,30.0
BGIOSGA009873-TA,62.0
BGIOSGA015029-TA,24.0
BGIOSGA016480-TA,8.0
BGIOSGA037401-TA,27.5818
BGIOSGA029884-TA,8.0
BGIOSGA000352-TA,161.0
BGIOSGA031385-TA,390.0
BGIOSGA009237-TA,8.0
BGIOSGA026089-TA,21.0
BGIOSGA000698-TA,149.0
BGIOSGA028099-TA,76.0
BGIOSGA008946-TA,202.0
BGIOSGA012252-TA,207.0
BGIOSGA024322-TA,7.0
BGIOSGA015520-TA,1.0
BGIOSGA032011-TA,18.0
BGIOSGA022563-TA,49.0
BGIOSGA013326-TA,4.0
BGIOSGA006839-TA,226.0
BGIOSGA012246-TA,29.0
BGIOSGA035102-TA,2.0
BGIOSGA021633-TA,54.0
BGIOSGA026883-TA,3.0
BGIOSGA017600-TA,12.0
BGIOSGA008153-TA,445.0
BGIOSGA035638-TA,11.0
BGIOSGA017346-TA,14.0
BGIOSGA035765-TA,2.0
BGIOSGA017692-TA,51.0
BGIOSGA014737-TA,13.0
BGIOSGA024919-TA,8.0
BGIOSGA023939-TA,9.0
BGIOSGA007649-TA,95.0
BGIOSGA008784-TA,1138.0
BGIOSGA018498-TA,269.0
BGIOSGA036663-TA,172.346
BGIOSGA000129-TA,2.0
BGIOSGA002056-TA,12.0
BGIOSGA007118-TA,63.0
BGIOSGA021041-TA,1208.0
BGIOSGA031465-TA,10.0
BGIOSGA026939-TA,4.0
BGIOSGA009884-TA,458.0
BGIOSGA007160-TA,59.0
BGIOSGA019845-TA,174.0
BGIOSGA036757-TA,55.4697
BGIOSGA034175-TA,2.0
BGIOSGA024389-TA,7.0
BGIOSGA017285-TA,39584.0
BGIOSGA034853-TA,43.3229
BGIOSGA001601-TA,12.0
BGIOSGA030280-TA,5.0
BGIOSGA014633-TA,17.0
BGIOSGA009642-TA,31.0
BGIOSGA023544-TA,1191.0
BGIOSGA014320-TA,1.0
BGIOSGA025460-TA,49.0
BGIOSGA018146-TA,2.0
BGIOSGA026387-TA,10.0
BGIOSGA017325-TA,8.0
BGIOSGA021832-TA,10.0
BGIOSGA025300-TA,8.0
BGIOSGA005610-TA,115.0
BGIOSGA006343-TA,1.0
BGIOSGA012471-TA,2.0
BGIOSGA023834-TA,29.0
BGIOSGA022600-TA,23.0
BGIOSGA031435-TA,4.0
BGIOSGA001036-TA,68.0
BGIOSGA016991-TA,23.0
BGIOSGA020342-TA,83.2
BGIOSGA014921-TA,2.0
BGIOSGA017562-TA,13.0
BGIOSGA001389-TA,22.0
BGIOSGA017198-TA,59.0
BGIOSGA020711-TA,85.0
BGIOSGA033559-TA,1066.0
BGIOSGA021038-TA,53.0
BGIOSGA020404-TA,2.0
BGIOSGA003313-TA,351.0
BGIOSGA029938-TA,20.0
BGIOSGA034537-TA,9.0
BGIOSGA011147-TA,24.0
BGIOSGA007666-TA,380.0
BGIOSGA016827-TA,8.0
BGIOSGA017526-TA,73.0
BGIOSGA026925-TA,98.0
BGIOSGA037300-TA,11.0
BGIOSGA016865-TA,8.00843
BGIOSGA004921-TA,491.0
BGIOSGA032205-TA,430.0
BGIOSGA009858-TA,24.0
BGIOSGA027268-TA,14.2225
BGIOSGA033348-TA,30.0
BGIOSGA031410-TA,5.0
BGIOSGA018050-TA,258.0
BGIOSGA023437-TA,50.0
BGIOSGA026120-TA,3.0
BGIOSGA007214-TA,277.0
BGIOSGA002495-TA,390.0
BGIOSGA020852-TA,600.0
BGIOSGA001885-TA,1.0
BGIOSGA011244-TA,3.0
BGIOSGA009107-TA,335.0
BGIOSGA033173-TA,8.0
BGIOSGA013606-TA,1.0
BGIOSGA004031-TA,2.0
BGIOSGA037097-TA,6.33365
BGIOSGA005031-TA,11.0
BGIOSGA037504-TA,42.0
BGIOSGA012226-TA,248.0
BGIOSGA007181-TA,107.0
BGIOSGA020378-TA,3.0
BGIOSGA037576-TA,26.0
BGIOSGA016416-TA,1.12784
BGIOSGA012192-TA,2.18436
BGIOSGA030782-TA,23.0
BGIOSGA001829-TA,184.995
BGIOSGA002803-TA,11.0
BGIOSGA010244-TA,2.0
BGIOSGA023594-TA,29.0
BGIOSGA021060-TA,164.54
BGIOSGA020945-TA,2.0
BGIOSGA020422-TA,3.0
BGIOSGA018010-TA,4.0
BGIOSGA019541-TA,16.0
BGIOSGA006898-TA,25.0
BGIOSGA007227-TA,251.0
BGIOSGA021074-TA,159.0
BGIOSGA016029-TA,148.0
BGIOSGA025829-TA,1.0
BGIOSGA008701-TA,12.0
BGIOSGA027612-TA,603.0
BGIOSGA001230-TA,6.0
BGIOSGA018102-TA,27.0
BGIOSGA031596-TA,270.0
BGIOSGA004912-TA,56.0
BGIOSGA027110-TA,12.5342
BGIOSGA015592-TA,17.0
BGIOSGA022440-TA,29.0
BGIOSGA007309-TA,22.0
BGIOSGA030995-TA,1.0
BGIOSGA024299-TA,32.0
BGIOSGA026061-TA,28.0
BGIOSGA025032-TA,27.0
BGIOSGA004661-TA,48.0
BGIOSGA011564-TA,9.0
BGIOSGA017308-TA,19.0
BGIOSGA013698-TA,3.0
BGIOSGA035351-TA,199.0
BGIOSGA037193-TA,70.6658
BGIOSGA020815-TA,88.0
BGIOSGA005538-TA,14.0
BGIOSGA028541-TA,15.0
BGIOSGA009112-TA,326.0
BGIOSGA007150-TA,30.0
BGIOSGA017454-TA,220.0
BGIOSGA037763-TA,1.0
BGIOSGA020264-TA,14.0
BGIOSGA006891-TA,36.0
BGIOSGA012389-TA,2.0
BGIOSGA020356-TA,9.0
BGIOSGA001297-TA,24.0
BGIOSGA005292-TA,23.0
BGIOSGA020872-TA,19.0
BGIOSGA029976-TA,29.0
BGIOSGA024875-TA,2.0
BGIOSGA001175-TA,9.0
BGIOSGA020044-TA,14.0
BGIOSGA027375-TA,6.0
BGIOSGA006991-TA,10.0
BGIOSGA001042-TA,75.0
BGIOSGA017477-TA,50.0
BGIOSGA020171-TA,12.0
BGIOSGA007203-TA,61.0
BGIOSGA022529-TA,104.754
BGIOSGA019839-TA,42.0
BGIOSGA025356-TA,95.0
BGIOSGA003227-TA,116.0
BGIOSGA030252-TA,7.0
BGIOSGA021194-TA,5.0
BGIOSGA000540-TA,30.0
BGIOSGA017031-TA,21.0
BGIOSGA035356-TA,1.0
BGIOSGA008859-TA,54.0
BGIOSGA026790-TA,5.0
BGIOSGA014486-TA,1.0
BGIOSGA006581-TA,21.0
BGIOSGA015295-TA,937.0
BGIOSGA026998-TA,1.0
BGIOSGA024285-TA,68.0
BGIOSGA004049-TA,4.0
BGIOSGA027937-TA,1.0
BGIOSGA013498-TA,13.0
BGIOSGA029259-TA,107.0
BGIOSGA006491-TA,108.0
BGIOSGA015533-TA,21.0
BGIOSGA032355-TA,83.5026
BGIOSGA023753-TA,14.0
BGIOSGA030156-TA,1.0
BGIOSGA030329-TA,32.0
BGIOSGA002446-TA,90.0
BGIOSGA017271-TA,314.0
BGIOSGA036946-TA,13.0
BGIOSGA025073-TA,33.0
BGIOSGA007394-TA,1.0
BGIOSGA000220-TA,23.0
BGIOSGA025982-TA,36.0
BGIOSGA005784-TA,51.0
BGIOSGA034613-TA,7.53032
BGIOSGA009906-TA,326.0
BGIOSGA018897-TA,25.0
BGIOSGA026865-TA,2.0
BGIOSGA033584-TA,7.0
BGIOSGA030525-TA,8.0
BGIOSGA015978-TA,72.0
BGIOSGA008491-TA,172.0
BGIOSGA020684-TA,6.0
BGIOSGA017944-TA,67.0
BGIOSGA027856-TA,129.816
BGIOSGA014590-TA,15.0
BGIOSGA012135-TA,98.0
BGIOSGA026460-TA,9.0
BGIOSGA005895-TA,7.0
BGIOSGA029865-TA,50.0
BGIOSGA007277-TA,70.3107
BGIOSGA008970-TA,21.0
BGIOSGA011411-TA,1.0
BGIOSGA007463-TA,34.0
BGIOSGA004970-TA,80.0
BGIOSGA008002-TA,3.0
BGIOSGA032807-TA,1.0
BGIOSGA004284-TA,3.0
BGIOSGA034345-TA,25.0
BGIOSGA001783-TA,63.0
BGIOSGA034402-TA,2.52491
BGIOSGA002661-TA,29.0
BGIOSGA032769-TA,1.0
BGIOSGA029506-TA,21.0
BGIOSGA012608-TA,376.0
BGIOSGA022246-TA,249.0
BGIOSGA005089-TA,151.0
BGIOSGA019451-TA,1.0
BGIOSGA024163-TA,58.0
BGIOSGA002120-TA,113.0
BGIOSGA033543-TA,25.0
BGIOSGA028950-TA,614.0
BGIOSGA026080-TA,6.0
BGIOSGA005220-TA,18.0
BGIOSGA002238-TA,175.0
BGIOSGA024394-TA,136.0
BGIOSGA021531-TA,31.0
BGIOSGA013935-TA,298.0
BGIOSGA005040-TA,2.0
BGIOSGA017485-TA,11.0
BGIOSGA005885-TA,16.0
BGIOSGA012442-TA,1.0
BGIOSGA016936-TA,3.0
BGIOSGA018866-TA,1.0
BGIOSGA036766-TA,2.0
BGIOSGA002554-TA,20.0
BGIOSGA011611-TA,12.0
BGIOSGA029459-TA,57.0
BGIOSGA004359-TA,11.0
BGIOSGA011079-TA,3.0
BGIOSGA030595-TA,2.0
BGIOSGA029546-TA,15.0
BGIOSGA018971-TA,98.0
BGIOSGA019623-TA,29.0
BGIOSGA008189-TA,12.0
BGIOSGA032861-TA,19.0
BGIOSGA010166-TA,2.0
BGIOSGA019152-TA,9.0
BGIOSGA019012-TA,28.0
BGIOSGA023365-TA,247.0
BGIOSGA011197-TA,4.0
BGIOSGA036625-TA,4.0
BGIOSGA030330-TA,2.0
BGIOSGA019937-TA,22.0
BGIOSGA017421-TA,1.0
BGIOSGA036790-TA,87.0
BGIOSGA022429-TA,155.0
BGIOSGA036930-TA,10.0
BGIOSGA015218-TA,230.798
BGIOSGA008881-TA,3.0
BGIOSGA015072-TA,80.2064
BGIOSGA024047-TA,116.0
BGIOSGA010766-TA,32.2166
BGIOSGA028826-TA,60.0
BGIOSGA024140-TA,24.0
BGIOSGA031245-TA,122.0
BGIOSGA011808-TA,182.0
BGIOSGA009652-TA,16.0
BGIOSGA007564-TA,9.0
BGIOSGA026549-TA,133.0
BGIOSGA025872-TA,13.0
BGIOSGA012736-TA,7.0
BGIOSGA014752-TA,1.0
BGIOSGA036734-TA,1.0
BGIOSGA025010-TA,47.0
BGIOSGA036501-TA,200.0
BGIOSGA015022-TA,20.0444
BGIOSGA005249-TA,132.0
BGIOSGA014024-TA,194.0
BGIOSGA006817-TA,5.0
BGIOSGA022851-TA,1.0
BGIOSGA014352-TA,33.0
BGIOSGA019358-TA,39.0
BGIOSGA014499-TA,3.0
BGIOSGA017636-TA,100.0
BGIOSGA023551-TA,12.0
BGIOSGA011720-TA,35.0
BGIOSGA003850-TA,135.0
BGIOSGA008291-TA,1.0
BGIOSGA034747-TA,40.4308
BGIOSGA008612-TA,6.0
BGIOSGA016830-TA,36.0
BGIOSGA002723-TA,0.5
BGIOSGA004057-TA,7.0
BGIOSGA033835-TA,10.0
BGIOSGA014617-TA,7.0
BGIOSGA013628-TA,13.0
BGIOSGA003354-TA,49.0
BGIOSGA022795-TA,123.0
BGIOSGA036345-TA,18.0
BGIOSGA004421-TA,14.0
BGIOSGA015793-TA,85.0
BGIOSGA006738-TA,2.0
BGIOSGA005068-TA,13.0
BGIOSGA008341-TA,1.0
BGIOSGA025324-TA,1.50449
BGIOSGA001190-TA,6.0
BGIOSGA028278-TA,1.99715
BGIOSGA036630-TA,98.0
BGIOSGA018023-TA,633.0
BGIOSGA035156-TA,18.0
BGIOSGA030791-TA,1033.0
BGIOSGA027820-TA,5.07469
BGIOSGA008925-TA,112.0
BGIOSGA035899-TA,19.0
BGIOSGA009676-TA,4.43594
BGIOSGA003087-TA,17.0
BGIOSGA022399-TA,1.0
BGIOSGA010604-TA,109.0
BGIOSGA023775-TA,543.0
BGIOSGA002958-TA,107.0
BGIOSGA016595-TA,8.0
BGIOSGA010869-TA,11.0
BGIOSGA006931-TA,86.0
BGIOSGA005022-TA,18.0
BGIOSGA024795-TA,2.0
BGIOSGA027425-TA,5.71431
BGIOSGA034526-TA,81.0
BGIOSGA036147-TA,23.0
BGIOSGA012925-TA,108.0
BGIOSGA004181-TA,132.0
BGIOSGA036471-TA,7.0
BGIOSGA033426-TA,2.0
BGIOSGA007461-TA,2.78398
BGIOSGA013430-TA,120.0
BGIOSGA019368-TA,2.78431
BGIOSGA035770-TA,9.0
BGIOSGA018166-TA,169.0
BGIOSGA028119-TA,4.0
BGIOSGA028715-TA,47.0
BGIOSGA013191-TA,424.0
BGIOSGA009688-TA,3.49248
BGIOSGA006020-TA,29.0
BGIOSGA002639-TA,8.0
BGIOSGA004372-TA,1548.0
BGIOSGA004604-TA,10.0
BGIOSGA029646-TA,11.0
BGIOSGA018752-TA,1.0
BGIOSGA017181-TA,28.0
BGIOSGA001787-TA,30.0
BGIOSGA002919-TA,6.0
BGIOSGA008843-TA,163.0
BGIOSGA005015-TA,25.0
BGIOSGA003593-TA,2.36382
BGIOSGA028471-TA,258.0
BGIOSGA025845-TA,22.0
BGIOSGA002220-TA,49.0
BGIOSGA001294-TA,4.0
BGIOSGA012183-TA,75.0
BGIOSGA031507-TA,3.0
BGIOSGA030208-TA,1.0
BGIOSGA022307-TA,1.0
BGIOSGA006309-TA,64.0
BGIOSGA012202-TA,19.0
BGIOSGA017910-TA,371.0
BGIOSGA008543-TA,3.0
BGIOSGA022187-TA,30.0
BGIOSGA033250-TA,26.0
BGIOSGA000650-TA,15.0
BGIOSGA008207-TA,59.0
BGIOSGA033963-TA,51.0
BGIOSGA020554-TA,86.0
BGIOSGA014562-TA,1.0
BGIOSGA023902-TA,107.0
BGIOSGA019237-TA,190.0
BGIOSGA033498-TA,28.0
BGIOSGA000420-TA,66.0
BGIOSGA008100-TA,205.0
BGIOSGA018205-TA,1.0
BGIOSGA015437-TA,31.0
BGIOSGA033395-TA,43.0
BGIOSGA022804-TA,1.0
BGIOSGA023361-TA,1.11173
BGIOSGA021901-TA,5.15723
BGIOSGA024710-TA,225.0
BGIOSGA022901-TA,1.0
BGIOSGA005889-TA,2.0
BGIOSGA022001-TA,4.0
BGIOSGA025475-TA,15.0
BGIOSGA019428-TA,6.0
BGIOSGA013952-TA,24.0
BGIOSGA020960-TA,9.0
BGIOSGA034601-TA,97.6353
BGIOSGA024714-TA,48.0
BGIOSGA036187-TA,36.0
BGIOSGA031537-TA,23.021
BGIOSGA035809-TA,8.0
BGIOSGA012775-TA,193.0
BGIOSGA004016-TA,252.0
BGIOSGA014169-TA,33.0
BGIOSGA025216-TA,25.0
BGIOSGA026276-TA,2.0
BGIOSGA007234-TA,439.0
BGIOSGA011144-TA,5.0
BGIOSGA018662-TA,2250.0
BGIOSGA001032-TA,251.0
BGIOSGA018840-TA,12.0
BGIOSGA014930-TA,7.0
BGIOSGA019959-TA,6.0
BGIOSGA005594-TA,3.0
BGIOSGA007978-TA,2.0
BGIOSGA032580-TA,12.0
BGIOSGA006033-TA,2.0
BGIOSGA023911-TA,304.0
BGIOSGA037035-TA,45.0
BGIOSGA019971-TA,117.0
BGIOSGA014569-TA,1.0
BGIOSGA011883-TA,2.0
BGIOSGA025647-TA,10.0
BGIOSGA017115-TA,2135.0
BGIOSGA013799-TA,3.0
BGIOSGA028547-TA,1.0
BGIOSGA015623-TA,7.0
BGIOSGA012413-TA,112.0
BGIOSGA032293-TA,8.0
BGIOSGA020897-TA,81.063
BGIOSGA014204-TA,38.0
BGIOSGA028232-TA,21.0
BGIOSGA027862-TA,4.0
BGIOSGA000450-TA,71.0
